Jurisdiction,Prob,Topic,Accuracy
          Hawaii  ,0.9499179854746174, 66,  0.820567
           Idaho  ,0.9450273248996165, 66,  0.832084
        Illinois  ,0.9649088542636204, 66,  0.840921
         Indiana  ,0.9710772120799116, 66,  0.914727
            Iowa  ,0.9447405241985208, 66,  0.832664
          Kansas  ,0.9559917457972937, 66,  0.200000
        Kentucky  ,0.8209900185848552, 66,  0.534070
       Louisiana  ,0.8146791965413895, 66,  0.697960
           Maine  ,0.9135199662719464, 66,  0.623852
        Maryland  ,0.8960931253633821, 66,  0.718542
   Massachusetts  ,0.9973062567170378, 66,  0.847473
        Michigan  ,0.9158117904648426, 66,  0.738437
       Minnesota  ,0.995249406538359, 66,  0.894814
     Mississippi  ,0.9673789215309988, 66,  0.814336
        Missouri  ,0.9860407867527794, 66,  0.642512
         Montana  ,0.7889591290313003, 66,  0.769877
        Nebraska  ,0.9993852882295615, 66,  0.833595
          Nevada  ,0.8477972560274498, 66,  0.609110
   New Hampshire  ,0.6855153861244062, 66,  0.455387
      New Jersey  ,0.9750126659027186, 66,  0.891883
      New Mexico  ,0.9861790534528039, 66,  0.756787
        New York  ,0.9800508270309318, 66,  0.902752
  North Carolina  ,0.9444506837237956, 66,  0.782209
    North Dakota  ,0.8120110526492867, 66,  0.664944
            Ohio  ,0.963707471288157, 66,  0.798030
        Oklahoma  ,0.8941183753838416, 66,  0.809535
          Oregon  ,0.9588797474966113, 66,  0.859253
    Pennsylvania  ,0.9098492600098337, 66,  0.634862
    Rhode Island  ,0.9341178935575847, 66,  0.683432
  South Carolina  ,0.9571027891115226, 66,  0.802763
    South Dakota  ,0.8715999982073548, 66,  0.515942
       Tennessee  ,0.8889176798951764, 66,  0.774855
           Texas  ,0.926187828434893, 66,  0.767129
            Utah  ,0.5498728630265877, 66,  0.656680
         Vermont  ,0.953431739007548, 66,  0.716036
        Virginia  ,0.9215308361674708, 66,  0.735927
      Washington  ,0.8749726562800343, 66,  0.773181
   West Virginia  ,0.9502190909161831, 66,  0.807379
       Wisconsin  ,0.9661594307115114, 66,  0.800670
         Wyoming  ,0.4543922963685243, 66,  0.792279
         Alabama  ,0.8646115653031126, 67,  0.690090
          Alaska  ,0.9512681822094331, 67,  0.893333
         Arizona  ,0.889721860909536, 67,  0.644730
        Arkansas  ,0.883926012686956, 67,  0.668352
      California  ,0.9026986161477493, 67,  0.762776
        Colorado  ,0.8331396749376903, 67,  0.461300
     Connecticut  ,0.9929737459862679, 67,  0.931541
        Delaware  ,0.8249947782809594, 67,  0.668521
         Florida  ,0.9839440032528916, 67,  0.895342
         Georgia  ,0.8606173914801046, 67,  0.801242
          Hawaii  ,0.9506636502616895, 67,  0.819968
           Idaho  ,0.9450808716234868, 67,  0.832066
        Illinois  ,0.965203062819204, 67,  0.839415
         Indiana  ,0.9684972443718963, 67,  0.913803
            Iowa  ,0.9447553600605798, 67,  0.832630
          Kansas  ,0.9550828383083338, 67,  0.088889
        Kentucky  ,0.8296174619509579, 67,  0.549154
       Louisiana  ,0.8169226197043, 67,  0.700532
           Maine  ,0.9141265740440683, 67,  0.589657
        Maryland  ,0.8956842392789022, 67,  0.721312
   Massachusetts  ,0.9969271780720067, 67,  0.845484
        Michigan  ,0.9214619810841695, 67,  0.724425
       Minnesota  ,0.9944497539271769, 67,  0.880290
     Mississippi  ,0.9661708827812661, 67,  0.783941
        Missouri  ,0.9848055816611162, 67,  0.599034
         Montana  ,0.7886584789284654, 67,  0.776961
        Nebraska  ,0.9999956602661237, 67,  0.839874
          Nevada  ,0.8442741968411596, 67,  0.584746
   New Hampshire  ,0.7237074191260887, 67,  0.552189
      New Jersey  ,0.9752401112374256, 67,  0.895976
      New Mexico  ,0.9461369075754478, 67,  0.722578
        New York  ,0.9802269180496497, 67,  0.901165
  North Carolina  ,0.9467262114309731, 67,  0.792287
    North Dakota  ,0.8277304953132909, 67,  0.596038
            Ohio  ,0.9636874559639013, 67,  0.798030
        Oklahoma  ,0.8944237758706941, 67,  0.806637
          Oregon  ,0.9586852432896664, 67,  0.877644
    Pennsylvania  ,0.9095414158031866, 67,  0.635720
    Rhode Island  ,0.9332764598325626, 67,  0.656244
  South Carolina  ,0.9463704051171279, 67,  0.769676
    South Dakota  ,0.8707847217103678, 67,  0.515942
       Tennessee  ,0.8893314221929771, 67,  0.773785
           Texas  ,0.9260454914888309, 67,  0.785403
            Utah  ,0.5223995786816451, 67,  0.663068
         Vermont  ,0.9627007055692745, 67,  0.795868
        Virginia  ,0.922844134383235, 67,  0.748096
      Washington  ,0.873320330125907, 67,  0.766257
   West Virginia  ,0.9471783432396536, 67,  0.806273
       Wisconsin  ,0.9634423701876593, 67,  0.786830
         Wyoming  ,0.8429410377931216, 67,  0.775735
         Alabama  ,0.8852811245775025, 68,  0.668694
          Alaska  ,0.9492057761268969, 68,  0.896667
         Arizona  ,0.8987323981988586, 68,  0.673917
        Arkansas  ,0.8595563914204246, 68,  0.732828
      California  ,0.9012451957975881, 68,  0.760026
        Colorado  ,0.8332073304219882, 68,  0.459212
     Connecticut  ,0.9925096938287524, 68,  0.933576
        Delaware  ,0.7964901567789742, 68,  0.626126
         Florida  ,0.9846624912974409, 68,  0.894792
         Georgia  ,0.8566613519003496, 68,  0.795920
          Hawaii  ,0.9499102274697652, 68,  0.819228
           Idaho  ,0.9446470361222207, 68,  0.831651
        Illinois  ,0.9648117699491855, 68,  0.841646
         Indiana  ,0.9628667838789033, 68,  0.912047
            Iowa  ,0.9443755081328143, 68,  0.832203
          Kansas  ,0.9541210251934709, 68,  0.133333
        Kentucky  ,0.8232278442076576, 68,  0.543609
       Louisiana  ,0.8169561693938014, 68,  0.651663
           Maine  ,0.9140548587842834, 68,  0.580476
        Maryland  ,0.8945777448565414, 68,  0.727900
   Massachusetts  ,0.9969013947801346, 68,  0.844556
        Michigan  ,0.9894177298930663, 68,  0.706938
       Minnesota  ,0.9940660620768041, 68,  0.893453
     Mississippi  ,0.9668608130978213, 68,  0.821204
        Missouri  ,0.9845140711675179, 68,  0.521739
         Montana  ,0.7778184800269704, 68,  0.782734
        Nebraska  ,0.9999045618673779, 68,  0.837258
          Nevada  ,0.8473953953587711, 68,  0.559322
   New Hampshire  ,0.7147528361094312, 68,  0.572391
      New Jersey  ,0.9744853219126962, 68,  0.893360
      New Mexico  ,0.9858447004616733, 68,  0.764070
        New York  ,0.9798993448253922, 68,  0.902839
  North Carolina  ,0.9440031877873751, 68,  0.778626
    North Dakota  ,0.8154655052748636, 68,  0.659345
            Ohio  ,0.9636925717927545, 68,  0.798030
        Oklahoma  ,0.8928852726668641, 68,  0.814871
          Oregon  ,0.9581966680777085, 68,  0.880789
    Pennsylvania  ,0.9098673103373139, 68,  0.636950
    Rhode Island  ,0.9231887950334073, 68,  0.664092
  South Carolina  ,0.9449760839623731, 68,  0.792001
    South Dakota  ,0.8705299791916156, 68,  0.515942
       Tennessee  ,0.8890473532686338, 68,  0.773346
           Texas  ,0.926074652358368, 68,  0.782918
            Utah  ,0.5176154362249166, 68,  0.663698
         Vermont  ,0.9611279577560337, 68,  0.759804
        Virginia  ,0.9590733875381008, 68,  0.749068
      Washington  ,0.8706857011071886, 68,  0.769142
   West Virginia  ,0.9473493368248517, 68,  0.821353
       Wisconsin  ,0.968266127797551, 68,  0.808482
         Wyoming  ,0.8522596291637039, 68,  0.762868
         Alabama  ,0.8853448842490823, 69,  0.658446
          Alaska  ,0.9456275527903866, 69,  0.870000
         Arizona  ,0.8928559546625794, 69,  0.664188
        Arkansas  ,0.8716196315339861, 69,  0.724821
      California  ,0.899590471948006, 69,  0.757112
        Colorado  ,0.8332063948307817, 69,  0.460851
     Connecticut  ,0.9926997276112017, 69,  0.929651
        Delaware  ,0.829000184819769, 69,  0.661367
         Florida  ,0.9846392957171208, 69,  0.895142
         Georgia  ,0.8705120673763292, 69,  0.791485
          Hawaii  ,0.9499600988660405, 69,  0.813087
           Idaho  ,0.9447703536895932, 69,  0.832108
        Illinois  ,0.9648083729494275, 69,  0.840380
         Indiana  ,0.9684214321990631, 69,  0.914634
            Iowa  ,0.9445024173549018, 69,  0.832656
          Kansas  ,0.9550827271244328, 69,  0.066667
        Kentucky  ,0.8230541237427603, 69,  0.543844
       Louisiana  ,0.817294067245542, 69,  0.691529
           Maine  ,0.9121487800859053, 69,  0.582115
        Maryland  ,0.8960045995237392, 69,  0.717126
   Massachusetts  ,0.9966752473635225, 69,  0.835940
        Michigan  ,0.9192307505061296, 69,  0.727956
       Minnesota  ,0.9943375056707522, 69,  0.889084
     Mississippi  ,0.9678238457288207, 69,  0.812508
        Missouri  ,0.9811913140556807, 69,  0.696860
         Montana  ,0.7705347298091322, 69,  0.721858
        Nebraska  ,0.9999355698542123, 69,  0.825746
          Nevada  ,0.8436189802642057, 69,  0.559322
   New Hampshire  ,0.693917805028796, 69,  0.567340
      New Jersey  ,0.9750553689291133, 69,  0.891714
      New Mexico  ,0.9866925331667734, 69,  0.771574
        New York  ,0.9794154723303801, 69,  0.895674
  North Carolina  ,0.9464585495236754, 69,  0.790813
    North Dakota  ,0.8229163037694638, 69,  0.639104
            Ohio  ,0.9637298192068809, 69,  0.798030
        Oklahoma  ,0.8937249438097555, 69,  0.817125
          Oregon  ,0.9580606564329498, 69,  0.854679
    Pennsylvania  ,0.9093627100179597, 69,  0.636726
    Rhode Island  ,0.9123248244209868, 69,  0.656805
  South Carolina  ,0.9455980555185033, 69,  0.796017
    South Dakota  ,0.870935896134714, 69,  0.520290
       Tennessee  ,0.8888126426977762, 69,  0.775905
           Texas  ,0.9260128162122347, 69,  0.788688
            Utah  ,0.5205103403865242, 69,  0.660459
         Vermont  ,0.9593348768534625, 69,  0.781162
        Virginia  ,0.924584398640127, 69,  0.741518
      Washington  ,0.8967901746102869, 69,  0.771997
   West Virginia  ,0.950228007986716, 69,  0.803760
       Wisconsin  ,0.9659796124395816, 69,  0.801562
         Wyoming  ,0.8395376197642508, 69,  0.770221
